398,32.3052,-0.989923,-68.0383
399,29.7977,-8.64531,-68.7947
400,27.2903,-16.3007,-69.5511
401,38.437,17.24,-50.0134
402,36.5785,9.98512,-50.9125
403,34.72,2.73019,-51.8116
404,32.8614,-4.52474,-52.7108
405,31.0029,-11.7797,-53.6099
406,39.366,20.1473,-33.5564
407,37.9803,13.1445,-34.4931
408,36.5947,6.14172,-35.4298
409,35.2091,-0.861078,-36.3664
410,33.8235,-7.86387,-37.3031
411,40.1461,22.9601,-17.1054
412,39.0842,16.0821,-18.0166
413,38.0223,9.20403,-18.9278
414,36.9605,2.32597,-19.8389
415,35.8986,-4.55208,-20.7501
416,40.8228,25.6135,-0.642458
417,39.9664,18.7627,-1.48158
418,39.1099,11.9119,-2.3207
419,38.2535,5.06114,-3.15983
420,37.397,-1.78965,-3.99895
421,41.4184,28.0675,15.8167
422,40.6552,21.179,15.0936
423,39.892,14.2906,14.3704
424,39.1288,7.4021,13.6472
425,38.3656,0.513642,12.9241
426,41.9819,30.3353,32.3209
427,41.2493,23.3715,31.733
428,40.5166,16.4076,31.145
429,39.7839,9.44381,30.557
430,39.0513,2.47999,29.9691
431,42.6041,32.4544,48.9107
432,41.8595,25.3952,48.4139
433,41.1148,18.336,47.9171
434,40.3701,11.2768,47.4203
435,39.6255,4.21761,46.9235
436,43.2968,34.4499,65.5628
437,42.4775,27.2866,65.1619
438,41.6582,20.1234,64.7611
439,40.8389,12.9602,64.3602
440,40.0196,5.79691,63.9593
441,44.1093,36.3492,82.2734
442,43.1748,29.0792,81.9542
443,42.2403,21.8092,81.635
444,41.3057,14.5392,81.3158
445,40.3712,7.26927,80.9966
446,44.9943,38.1668,99.0167
447,43.9218,30.7941,98.7446
448,42.8492,23.4214,98.4725
449,41.7766,16.0487,98.2004
450,40.704,8.67595,97.9283
451,46.0676,39.9278,115.714
452,44.8216,32.4631,115.509
453,43.5756,24.9983,115.303
454,42.3296,17.5336,115.098
455,41.0836,10.0688,114.892
456,47.1041,41.6152,132.428
457,45.6712,34.0713,132.271
458,44.2383,26.5273,132.115
459,42.8054,18.9833,131.958
460,41.3725,11.4394,131.801
461,48.2437,43.2723,149.236
462,46.6068,35.661,149.114
463,44.9699,28.0498,148.992
464,43.333,20.4386,148.87
465,41.6961,12.8273,148.748
466,49.4837,44.9028,166.113
467,47.635,37.2402,166.014
468,45.7863,29.5775,165.914
469,43.9376,21.9149,165.814
470,42.0889,14.2522,165.715
471,50.7007,46.4812,182.915
472,48.6801,38.7939,182.859
473,46.6594,31.1067,182.804
474,44.6388,23.4195,182.748
475,42.6181,15.7323,182.692
476,52.1458,48.0617,199.7
477,49.9313,40.3649,199.682
478,47.7169,32.668,199.665
479,45.5024,24.9711,199.648
480,43.288,17.2742,199.63
481,53.573,49.6114,216.456
482,51.1879,41.9281,216.468
